ecatalogue_key,irn,RegRegistrationNumber,Class,Order,Family,UpdatedScientificName,ScientificName,TypeStatus,Country,Locality,Latitude,Longitude,Extent_km,Certainty_Percent,Type,Notes
3034,3633476,1947.2.17.5-6,Amphibia,Anura,Leptodactylidae,Pristimantis vertebralis,"Eleutherodactylus vertebralis (Boulenger,  1886)",syntypes,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
16471,3633478,1947.2.17.7-8,Amphibia,Anura,Leptodactylidae,Pristimantis unistrigatus,"Eleutherodactylus unistrigatus (Gunther,  1859)",syntypes,Ecuador,W. Ecuador,0.302938,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
34174,3633326,1947.2.15.56-60,Amphibia,Anura,Leptodactylidae,Craugastor longirostris,"Eleutherodactylus longirostris (Boulenger,  1898)",syntypes,Ecuador,"Cachabi | Cachabe, Prov. Esmeraldas, Ecuador",0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
34189,3633332,1947.2.15.66-67,Amphibia,Anura,Leptodactylidae,Pristimantis latidiscus,"Eleutherodactylus latidiscus (Boulenger,  1898)",syntypes,Ecuador,"Cachabi | Cachabe, Province Esmeraldas,  Ecuador",0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
34662,3633386,1947.2.16.8-10,Amphibia,Anura,Leptodactylidae,Strabomantis anomalus,"Eleutherodactylus anomalus (Boulenger, 1898)",syntypes,Ecuador,Cachabe | W. Ecuador,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
36399,3631846,1878.1.25.40-44,Amphibia,Anura,Leptodactylidae,Pristimantis buckleyi,"Eleutherodactylus buckleyi (Boulenger, 1882)",syntypes,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
72846,3633474,1947.2.17.2-4,Amphibia,Anura,Leptodactylidae,Pristimantis trachyblepharis,"Eleutherodactylus trachyblepharis (Boulenger, 1918)",syntypes,Ecuador,"El Topo | El Topo, E. Ecuador",,,,,,
72847,3633346,1947.2.15.74-76,Amphibia,Anura,Leptodactylidae,Pristimantis ventrimarmoratus,"Eleutherodactylus ventrimarmoratus (Boulenger, 1912)",syntypes,Ecuador,"El Topo | El Topo, E. Ecuador",,,,,,
80000,3633484,1947.2.17.22-23,Amphibia,Anura,Leptodactylidae,Pristimantis curtipes,"Eleutherodactylus whymperi (Boulenger, 1882)",syntypes,Ecuador,"Tortorillas, Chimborayo",,,,,,
4012,1947328,1898.4.28.106,Amphibia,Anura,Leptodactylidae,Pristimantis achatinus,"Eleutherodactylus achatinus (Boulenger,  1898)",Type,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
18765,1947632,1898.4.28.107,Amphibia,Anura,Leptodactylidae,Diasporus gularis,"Eleutherodactylus gularis (Boulenger, 1898)",Type,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
31120,1947482,1947.2.16.20,Amphibia,Anura,Leptodactylidae,Pristimantis conspicillatus,"Eleutherodactylus conspicillatus (Gunther,  1859, 1858)",Type,Ecuador,Andes of Ecuador,,,,,,
53543,1947982,1882.7.13.3,Amphibia,Anura,Leptodactylidae,Pristimantis curtipes,"Eleutherodactylus whymperi (Boulenger, 1882)",Type,Ecuador,"Catacachi, 13000ft",,,,,,
61712,1947914,1860.6.16.106,Amphibia,Anura,Leptodactylidae,Pristimantis surdus,"Eleutherodactylus surdus (Boulenger, 1882)",Type,Ecuador,W. Ecuador,-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
61749,1947929,1860.6.16.97,Amphibia,Anura,Leptodactylidae,Pristimantis unistrigatus,"Eleutherodactylus unistrigatus (Gunther,  1859)",Type,Ecuador,W. Ecuador,-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
61750,1947930,1860.6.16.105,Amphibia,Anura,Leptodactylidae,Pristimantis unistrigatus,"Eleutherodactylus unistrigatus (Gunther,  1859)",Type,Ecuador,W. Ecuador,-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
76933,1947913,1901.8.3.14,Amphibia,Anura,Leptodactylidae,Pristimantis subsigillatus,"Eleutherodactylus subsigillatus (Boulenger,  1902)",Type,Ecuador,"Salidero, N.W. Ecuador, 350ft",,,,,,
19040,1947358,1898.4.28.111,Amphibia,Anura,Leptodactylidae,Pristimantis chalceus,Eleutherodactylus areolatus,Type,Ecuador,Chimbo,,,,,,
25266,1947357,1898.4.28.110,Amphibia,Anura,Leptodactylidae,Pristimantis chalceus,Eleutherodactylus areolatus,Type,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
45887,1947324,1880.12.5.194,Amphibia,Anura,Leptodactylidae,Edalorhina perezi,Edalorhina perezii,Type,Ecuador,Canelos,,,,,,
59361,1947436,1931.2.12.1,Amphibia,Anura,Leptodactylidae,Pristimantis lymani,Eleutherodactylus carrioni,Type,Ecuador,Loja,-4.008282,-79.211297,5.05,100,2.3,"Locality description followed by 'Ecuador' entered into google maps, coordinates take from 'whats here' pin (default google centroid). Extent measured from there to the furthest point of the extent polygon provided be google maps. High certainty as no naming conflicts appeared in search, and extent overestimates in some dimensions."
78526,1947498,1947.2.16.91,Amphibia,Anura,Leptodactylidae,Pristimantis crucifer,Eleutherodactylus crucifer,Type,Ecuador,"Porvenir, 1760m., Prov. Bolivar",,,,,,
4266,1947353,1898.4.28.98-100,Amphibia,Anura,Leptodactylidae,Strabomantis anomalus,"Eleutherodactylus anomalus (Boulenger, 1898)",Types,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
10300,1947697,1898.4.28.101-105,Amphibia,Anura,Leptodactylidae,Craugastor longirostris,"Eleutherodactylus longirostris (Boulenger,  1898)",Types,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
27571,1947685,1898.4.28.108-109,Amphibia,Anura,Leptodactylidae,Pristimantis latidiscus,"Eleutherodactylus latidiscus (Boulenger,  1898)",Types,Ecuador,Cachabe,0.722029,-79.23442,97.45,25,2.2,"Copied from Naomi. Esmeraldas Province (Provincia de Esmeraldas). Cachabi (Cachabe) was not able to be located reliably, so used centroid of Esmeraldas Province and measured extent out to further point of Google Maps boundaries."
45828,1947409,1878.1.25.40-44,Amphibia,Anura,Leptodactylidae,Pristimantis buckleyi,"Eleutherodactylus buckleyi (Boulenger, 1882)",Types,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
45888,1947514,1878.1.25.29-36,Amphibia,Anura,Leptodactylidae,Pristimantis curtipes,"Eleutherodactylus curtipes (Boulenger, 1882)",Types,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
45890,1947978,1947.Febraury.17.5-6,Amphibia,Anura,Leptodactylidae,Pristimantis vertebralis,"Eleutherodactylus vertebralis (Boulenger,  1886)",Types,Ecuador,Intac,0.33322,-78.543343,58.15,50,2.6,"Google maps, earth and web searched Intac for no results, however Intag appears, so I think likely misspelling (Intag as opposed to Intac, Intag is in the correct province). Provides secondary problem as Intag is a region named after a river which passes through it. region also contains the Intag Cloud Forest Reserve (also called Cotacachi Cayapas Reserve), which would be a likely area for collection becasue of high biodiversity. Further googling found a species description from 1997 (https://species.wikimedia.org/wiki/Pristimantis_pteridophilus) of a similar locality description, leading me to believe Intac and Intag are interchangable spellings for a large ecoregion. Possible correct total description is Cordillera de Intac, which translates (google translate) to Mountain Range of Intac. Centroid coordinates are based on where google auto pin drops for 'Intag, Imbabura Province, Ecuador', extent is measured to encompass the whole of the cloud forest, (borders of which were determined to be the foothills of continuous mountains) and the locality found from this spp record ( https://species.wikimedia.org/wiki/Pristimantis_pteridophilus ), as this should encompass all of the region where collection was likely. Certainty is reduced as different spelling and google searching produces serveral possible areas for the locality description, but still high as extent covers most if not all of the area which could be described by the locality description.    "
53542,1947981,1882.7.13.4-5,Amphibia,Anura,Leptodactylidae,Pristimantis curtipes,"Eleutherodactylus whymperi (Boulenger, 1882)",Types,Ecuador,"Tortorillas, Chimborazo, 13,200ft",,,,,,
72826,1947714,1912.11.1.54-55,Amphibia,Anura,Leptodactylidae,Pristimantis galdi,"Eleutherodactylus galdi (Jimenez de la  Espada, 1870)",Types,Ecuador,"El Topo, R. Pastage, E. Ecuador, (Tungurahua), 4200ft",,,,,,
72827,1947927,1947.2.17.2-4,Amphibia,Anura,Leptodactylidae,Pristimantis trachyblepharis,"Eleutherodactylus trachyblepharis (Boulenger, 1918)",Types,Ecuador,"El Tapo, E. Ecuador, 4200ft",,,,,,
76949,1947002,1947.2.17.36-38,Amphibia,Anura,Leptodactylidae,Barycholos pulcher,"Barycholos pulcher (Boulenger, 1898)",Types,Ecuador,Chirabo,,,,,,
76952,1948849,1947.2.17.78-80,Amphibia,Anura,Leptodactylidae,Leptodactylus ventrimaculatus,Leptodactylus ventrimaculatus,Types,Ecuador,"Bulima, N.W. Ecuador, 160f. (Probably Pulun, Esmeraldas Prov., 1 05'N 78 40'W, see Heyer and Peters 1971)",,,,,,
5110,3633490,1947.2.17.26,Amphibia,Anura,Leptodactylidae,Pristimantis surdus,"Eleutherodactylus surdus (Boulenger, 1882)",syntype,Ecuador,South America (West Ecuador),-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
29423,1947915,1871.4.16.46,Amphibia,Anura,Leptodactylidae,Pristimantis surdus,"Eleutherodactylus surdus (Boulenger, 1882)",Type,Ecuador,S. America (West Ecuador),-0.767578,-79.894616,270.43,50,2.2,Copied from Naomi. Manab� Province. Extent measured from furthest point from centroid of Manab� Province in West Ecuador. 50% certainty as West Ecuador is vast.
78662,3633456,1947.2.16.91,Amphibia,Anura,Ranidae,Pristimantis crucifer,"Eleutherodactylus crucifer (Boulenger, 1899)",holotype,Ecuador,"Porvenir | Porvenir, Bolivar, Ecuador",,,,,,"This is actually in colombia I think? Porvenir, San Pablo, Bolivar Colombia "
87080,3343941,1947.2.20.38-39,Amphibia,Anura,Bufonidae,Didynamipus sjostedti,"Didynamipus sjostedti Andersson, 1903",syntypes,Fernando Fernando P�,"Basili, Fernando Po",,,,,,
87085,3343907,1947.2.20.8,Amphibia,Anura,Hyperoliidae,Phlyctimantis leonardi,"Phylctimantis leonardi (Boulenger, 1906)",holotype,Fernando Fernando P�,"Punta Frailes, Fernando Po",,,,,,
39502,3343377,1947.2.9.22,Amphibia,Anura,Hyperoliidae,Hyperolius ocellatus,"Hyperolius ocellatus Gunther, 1858",syntype,Fernando Fernando P�,Fernando Po,,,,,,
43059,3343725,1947.2.14.49,Amphibia,Anura,Bufonidae,Oreophrynella macconnelli,"Oreophrynella macconnelli Boulenger, 1900",holotype,Guyana,"Base of Mt. Roraima, British Guiana  (Guyana)",,,,,,
43060,3339419,1899.3.25.7-16,Amphibia,Anura,Bufonidae,Oreophrynella quelchii,"Oreophrynella quelchii (Boulenger, 1895)",syntypes,Guyana,"Summit of Mt. Roraima, British  Guiana [=Guyana]",,,,,,
86156,1925868,1979.56,Amphibia,Anura,Hylidae,Stefania roraimae,Hyla roraimae,Holotype,Guyana,"Roraima, N. slopes, Camp 8, 4800ft",,,,,,
86175,1926178,1979.561,Amphibia,Anura,Hylidae,Tepuihyula warreni,Hyla warreni,Holotype,Guyana,"Roraima, N. slopes, Camp 8, 4800ft",,,,,,
86162,1925395,1983.1428,Amphibia,Anura,Hylidae,Myersiohyla kanaima,Hyla kanaima,Paratype,Guyana,"Camp 8, northern slopes, Mt Roraima, 4800ft",,,,,,
47275,1927116,1904.5.30.1,Amphibia,Anura,Hylidae,Stefania evansi,Stefania evansii,Type,Guyana,"Groete Creek, Essequibo",,,,,,
42555,3633382,1947.2.16.6,Amphibia,Anura,Leptodactylidae,Pristimantis inguinalis,"Eleutherodactylus inguinalis Parker, 1940",holotype,Guyana,"New River | New River, British Guiana but see  note below).",,,,,,
43052,3633458,1947.2.16.92,Amphibia,Anura,Leptodactylidae,Pristimantis marmoratus,"Eleutherodactylus marmoratus (Boulenger,  1900)",holotype,Guyana,"Mt. Roraima | foot of Mt. Roraima, British Guiana",,,,,,
19449,1946980,1983.1139,Amphibia,Anura,Leptodactylidae,Adelophryne gutturosa,Adelophryne gutturosa,Holotype,Guyana,"N. slopes of Mt. Roraima, 3000ft",,,,,,
57673,1948472,1905.11.1.17,Amphibia,Anura,Leptodactylidae,Adenomera lutzi,Leptodactylus lutzi,Holotype,Guyana,"Chenapoon River, Upper Potaro",,,,,,
42554,3633070,1936.9.3.13-14,Amphibia,Anura,Leptodactylidae,Pristimantis zeuctotylus,"Eleutherodactylus zeuctotylus Lynch and  Hoogmoed, 1977",paratype,Guyana,"King Frederick William Falls | King Frederick William Falls,  British Guiana",,,,,,
42556,3633384,1947.2.16.7,Amphibia,Anura,Leptodactylidae,Pristimantis inguinalis,"Eleutherodactylus inguinalis Parker, 1940",paratype,Guyana,"New River | New River, British Guiana but see  note below).",,,,,,
71739,3633062,1936.4.2.9,Amphibia,Anura,Leptodactylidae,Pristimantis zeuctotylus,"Eleutherodactylus zeuctotylus Lynch and  Hoogmoed, 1977",paratype,Guyana,"Upper New River, British Guiana",,,,,,
42562,3633140,1939.1.1.22-23,Amphibia,Anura,Leptodactylidae,Pristimantis zeuctotylus,"Eleutherodactylus zeuctotylus Lynch and  Hoogmoed, 1977",paratypes,Guyana,"New River, British Guiana",,,,,,
11168,1948471,1872.10.16.43-44,Amphibia,Anura,Leptodactylidae,Adenomera lutzi,Leptodactylus lutzi,Paratypes,Guyana,Demerara Falls,,,,,,"No hits on a google maps, earth of web search. Cannot find in a gazetteer (http://www.guyana.org/gazetteer.pdf). Google web search suggests that it might be Kaieteur Falls but this seems unlikely (probably suggested as this is a popular web search rather than a locality match).  "
35425,3343661,1947.2.11.90,Amphibia,Anura,Microhylidae,Chiasmocleis hudsoni,"Chiasmocleis hudsoni Parker, 1940",holotype,Guyana,"New R., Brit. Guiana",,,,,,
36207,3343607,1947.2.11.44,Amphibia,Anura,Microhylidae,Otophryne robusta,"Otophryne robusta Boulenger, 1900",holotype,Guyana,"Mt. Roraima, British Guiana",,,,,,
35423,3343663,1947.2.11.91-95,Amphibia,Anura,Microhylidae,Chiasmocleis hudsoni,"Chiasmocleis hudsoni Parker, 1940",paratypes,Guyana,"New R., Brit. Guiana",,,,,,
42553,3633072,1936.9.3.15,Amphibia,Anura,Ranidae,Pristimantis chiastonotus,"Eleutherodactylus chiastonotus Lynch and  Hoogmoed, 1977",paratype,Guyana,"King Frederick William Falls | King Frederick William Falls,  British Guiana",,,,,,
73530,1834704,1955.1.5.47,Amphibia,Anura,Bufonidae,Rhinella nattereri,Bufo granulosus,Holotype,Paraguay,"Primavera Estate, E. of Itacurubi del Rosario",,,,,,
73531,1834710,1955.1.5.45-46,Amphibia,Anura,Bufonidae,Rhinella nattereri,Bufo granulosus,Topotypes,Paraguay,"Primavera Estate, E. of Itacurubi del Rosario",,,,,,
73532,1834716,1957.1.1.45,Amphibia,Anura,Bufonidae,Rhinella nattereri,Bufo granulosus,Topotypes,Paraguay,"Primavera Estate, E. of Itacurubi del Rosario",,,,,,
73533,1834722,1972.17,Amphibia,Anura,Bufonidae,Rhinella nattereri,Bufo granulosus,Topotypes,Paraguay,"Primavera Estate, E. of Itacurubi del Rosario",,,,,,
73534,1834728,1972.18,Amphibia,Anura,Bufonidae,Rhinella nattereri,Bufo granulosus,Topotypes,Paraguay,"Primavera Estate, E. of Itacurubi del Rosario",,,,,,
73535,1834734,1972.87,Amphibia,Anura,Bufonidae,Rhinella nattereri,Bufo granulosus,Topotypes,Paraguay,"Primavera Estate, E. of Itacurubi del Rosario",,,,,,
57601,1926012,1894.3.14.163-164,Amphibia,Anura,Hylidae,Boana raniceps,Hyla spegazzinii,Types,Paraguay,Asuncion,-25.264861,-57.578178,12.87,50,2.2,"Copied from Naomi. Asuncion. Extent furthest point from centroid within Asuncion district, as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed."
27874,1948478,1885.9.1.16-17,Amphibia,Anura,Leptodactylidae,Adenomera marmorata,Leptodactylus marmorata,Cotypes,Paraguay,,-23.23621051,-58.39102385,554.58,100,2.1,"Coordinates taken from the country centroid sheet. Entered into google maps, to get pin drop. Extent measured from there to the furthest country border as shown on google maps using the measure distance tool. High certainty as locality is low resolution and relatively easy to determine."
57501,3633498,1947.2.17.72-75,Amphibia,Anura,Leptodactylidae,Leptodactylus bufonius ,"Leptodactylus bufonius Boulenger, 1894",syntypes,Paraguay,Asuncion,-25.264861,-57.578178,12.87,50,2.2,"Copied from Naomi. Asuncion. Extent furthest point from centroid within Asuncion district, as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed."
57523,1948260,1894.3.14.144-147,Amphibia,Anura,Leptodactylidae,Leptodactylus bufonius ,"Leptodactylus bufonius Boulenger, 1894",Types,Paraguay,Asuncion,-25.264861,-57.578178,12.87,50,2.2,"Copied from Naomi. Asuncion. Extent furthest point from centroid within Asuncion district, as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed."
46574,1948214,1947.2.17.32,Amphibia,Anura,Leptodactylidae,Lepidobatrachus laevis,Lepidobatrachus laevis,Types,Paraguay,Paraguayan Chaco,-20.491238,-59.22724,285.37,25,2.2,"Copied from Naomi. Alto Paraguay Department. Extent furthest point from centroid within Departamento de Alto Paraguay area, as defined by Google Maps boundaries. I gave 25% certainty as borders for Chaco were given as this, but it remained unclear."
46575,1948218,1919.4.23.1,Amphibia,Anura,Leptodactylidae,Lepidobatrachus asper,Lepidobatrachus asper,Types,Paraguay,Paraguayan Chaco,-20.491238,-59.22724,285.37,25,2.2,"Copied from Naomi. Alto Paraguay Department. Extent furthest point from centroid within Departamento de Alto Paraguay area, as defined by Google Maps boundaries. I gave 25% certainty as borders for Chaco were given as this, but it remained unclear."
27515,3343735,1947.2.14.65,Amphibia,Anura,Bufonidae,Atelopus erythropus,"Atelopus erythropus Boulenger, 1903",holotype,Peru,"Santo Domingo, Carabaya, S.E. Peru",,,,,,
9790,3343731,1947.2.14.57-60,Amphibia,Anura,Bufonidae,Atelopus tricolor ,"Atelopus tricolor Boulenger, 1902",syntypes,Peru,"Marcapata Valley, E. Peru",,,,,,
10117,3343753,1947.2.14.80-84,Amphibia,Anura,Bufonidae,Atelopus pulcher,"Atelopus pulcher (Boulenger, 1882)",syntypes,Peru,"Chyavetas, E. Peru",,,,,,
72006,1838085,1907.5.7.32,Amphibia,Anura,Bufonidae,Rhinella veraguensis,Bufo ockendeni,Type,Peru,"Santo Domingo, Carabaya, S.E. Peru",,,,,,
72007,1838061,1947.2.21.21-25,Amphibia,Anura,Bufonidae,Rhinella veraguensis,Bufo ockendeni,Type,Peru,"Marcapata Valley, E. Peru",,,,,,
72016,1839456,1903.6.30.12,Amphibia,Anura,Bufonidae,Rhinella fissipes,Bufo fissipes,Holotype,Peru,"Santo Domingo, Carabaya, S. Peru Peru",,,,,,
78467,1839426,1900.3.30.24,Amphibia,Anura,Bufonidae,Nannophryne cophotis,Bufo cophotis,Types,Peru,"Paramo, Cajamarca, 9000ft Peru",,,,,,
78468,1839432,1900.6.20.35-38,Amphibia,Anura,Bufonidae,Nannophryne cophotis,Bufo cophotis,Types,Peru,"Carao, 7000ft Peru",,,,,,
57465,1933958,1912.11.1.19,Amphibia,Anura,Centrolenidae,Nymphargus prasinus,Centrolenella ocellata,Type,Peru,"Huancabama, E. Peru (Dept. Pasco), Peru",,,,,,
15457,1933699,1921.6.18.7-8,Amphibia,Anura,Hylidae,Gastrotheca monticola,Gastrotheca monticola,Cotypes,Peru,"Bellavista, Cajamarca, NW Peru, Peru",-5.658472,-78.688004,2.3,50,2.3,"Centroid taken from google maps standard pin drop. Search of 'Bellavista, Cajamarca, Peru' used to find it. Extent measured to furthest point of google maps provided area polygon. Uncertainty comes from the fact that there are other Bellavista's in NW Peru (a province and several towns and districts). "
1827,1933833,1884.2.18.54,Amphibia,Anura,Hylidae,Phyllomedusa vaillantii,Phyllomedusa perlata,Type,Peru,"Yurimaguas, Peru",-5.901042,-76.11311,4.01,50,2.2,"Copied from Naomi. Yurimaguas. Extent furthest point from centroid within Yurimaguas district, as defined by Google Maps boundaries. I gave 50% certainty as borders have likely changed."
33112,1933711,1940.2.25.30,Amphibia,Anura,Hylidae,Gastrotheca peruana,Gastrotheca peruanum,Types,Peru,"Lake Jun�n, 14000ft, Peru",,,,,,
57464,1933570,1912.11.1.20-24,Amphibia,Anura,Hylidae,Boana melanopleura,Hyla melanopleura,Types,Peru,"Huancabamba, E. Peru, 3000ft, Peru",,,,,,
35825,3633342,1947.2.15.72,Amphibia,Anura,Leptodactylidae,Oreobates granulosus,"Eleutherodactylus granulosus (Boulenger,  1903)",holotype,Peru,"Santo Domingo, Carabaya | Santo Domingo, Carabaya, S.E. Peru",,,,,,
33939,3633250,1946.8.1.2,Amphibia,Anura,Leptodactylidae,Phrynopus montium,"Phrynopus montium (Shreeve, 1938)",paratype,Peru,Cascas,-7.481878,-78.818579,1.26,25,2.2,"Copied from Naomi. Cascas. Extent furthest point from centroid within Cascas district, as defined by Google Maps boundaries. I gave 25% certainty as borders have likely changed drastically."
33940,1949189,1946.8.1.2,Amphibia,Anura,Leptodactylidae,Phrynopus montium,Phrynopus montia,Paratype,Peru,Cascas,-7.481878,-78.818579,1.26,25,2.2,"Copied from Naomi. Cascas. Extent furthest point from centroid within Cascas district, as defined by Google Maps boundaries. I gave 25% certainty as borders have likely changed drastically."
78190,3633344,1947.2.15.73,Amphibia,Anura,Leptodactylidae,Pristimantis ventrimarmoratus,"Eleutherodactylus ventrimarmoratus (Boulenger, 1912)",syntype,Peru,"Chanchamayo | Chanchamayo, S.E. Peru",,,,,,
34843,3633370,1947.2.15.91-96,Amphibia,Anura,Leptodactylidae,Pristimantis platydactylus,"Eleutherodactylus platydactylus (Boulenger,  1903)",syntypes,Peru,"Santo Domingo, Carabaya",,,,,,
35013,3633362,1947.2.15.86-87,Amphibia,Anura,Leptodactylidae,Pristimantis lymani,"Eleutherodactylus lymani Barbour and Noble,  1920",syntypes,Peru,"Bellavista | Bellavista, N.W. Peru",,,,,,
35427,3633454,1947.2.16.88-90,Amphibia,Anura,Leptodactylidae,Pristimantis ockendeni,"Eleutherodactylus ockendeni (Boulenger,  1912)",syntypes,Peru,"La Union, Carabaya | La Union, Carabaya, S.E. Peru",,,,,,
